"SAMPLE_NUMBER","LOGIN_DATE","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","REPLICATE_COUNT","PRODUCT","CUSTOMER","IN_SPEC","PRODUCT_GRADE","SAMPLE_NAME","NAME"
"7024194","24/01/2015 12:25:20 PM","24/01/2015 12:25:20 PM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","621","T","TM270","2015015305","IODI01-15-0014"
"7024217","24/01/2015 12:29:00 PM","24/01/2015 12:29:00 PM","T","IODI010493","Iodine","UG_P_100G","28","1","LIQ_MILK","621","T","TM9004","2015013494","IODI01-15-0012"
"7024218","24/01/2015 12:29:03 PM","24/01/2015 12:29:03 PM","T","IODI010493","Iodine","UG_P_100G","23","1","LIQ_MILK","621","T","TM9003","2015013495","IODI01-15-0012"
"7024248","24/01/2015 12:31:44 PM","24/01/2015 12:31:44 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_SMP","MG60","T","MG4637","7245649","IODI01-15-0012"
"7024822","24/01/2015 07:00:20 PM","24/01/2015 07:00:20 PM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","T10","T","1253200","DTS0503021","IODI01-15-0012"
"7024828","24/01/2015 07:28:32 PM","24/01/2015 07:28:32 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","T10","T","1253200","DTS0503023","IODI01-15-0012"
"7025085","25/01/2015 09:38:48 AM","25/01/2015 09:38:48 AM","T","IODI010493","Iodine","UG_P_100G","75","1","PDR_INFANT","MG80","T","MG3663","7246147","IODI01-15-0012"
"7025288","25/01/2015 10:07:10 AM","25/01/2015 10:07:10 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_SMP","MG60","T","MG4637","7246340","IODI01-15-0014"
"7025510","25/01/2015 11:08:45 AM","25/01/2015 11:08:45 AM","T","IODI010493","Iodine","UG_P_100G","165","2","PDR_FCMP","MG70","F","MG3104","7246495","IODI01-15-0015"
"7025510","25/01/2015 11:08:45 AM","25/01/2015 11:08:45 AM","T","IODI010493","Iodine","UG_P_100G","155","3","PDR_FCMP","MG70","F","MG3104","7246495","IODI01-15-0015"
"7025510","25/01/2015 11:08:45 AM","25/01/2015 11:08:45 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_FCMP","MG70","F","MG3104","7246495","IODI01-15-0012"
"7026482","26/01/2015 09:55:11 AM","26/01/2015 09:55:11 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM270","2015015971","IODI01-15-0012"
"7026587","26/01/2015 10:25:12 AM","26/01/2015 10:25:12 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","621","T","TM342","2015016242","IODI01-15-0012"
"7027057","26/01/2015 03:02:21 PM","26/01/2015 03:02:21 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_SMP","MG60","T","MG4637","7247746","IODI01-15-0014"
"7027269","27/01/2015 12:00:00 AM","27/01/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM446490","2015017259","IODI01-15-0012"
"7028806","27/01/2015 12:00:00 AM","27/01/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM446490","2015017464","IODI01-15-0014"
"7029788","27/01/2015 03:19:31 PM","27/01/2015 03:19:31 PM","T","IODI010493","Iodine","UG_P_100G","200","1","PDR_WPC","MG20","T","MG2412","7248342","IODI01-15-0014"
"7030302","27/01/2015 05:20:34 PM","27/01/2015 05:20:34 PM","T","IODI010493","Iodine","UG_P_100G","215","1","PDR_WPC","MG20","T","MG2412","7248586","IODI01-15-0014"
"7030757","27/01/2015 07:50:12 PM","27/01/2015 07:50:12 PM","T","IODI010493","Iodine","UG_P_100G","99","1","QC","","T","SRM","SRM","IODI01-15-0012"
"7030758","27/01/2015 07:52:10 PM","27/01/2015 07:52:10 PM","T","IODI010493","Iodine","UG_P_100G","167","1","QC","","F","SRM","SRM","IODI01-15-0012"
"7030955","28/01/2015 07:38:02 AM","28/01/2015 07:38:02 AM","T","IODI010493","Iodine","UG_P_100ML","3","1","SOY_PROD","V17","T","SOYMILK","","IODI01-15-0014"
"7031277","28/01/2015 08:58:34 AM","28/01/2015 08:58:34 AM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","MG80","T","MG3631","7248882","IODI01-15-0014"
"7031277","28/01/2015 08:58:34 AM","28/01/2015 08:58:34 AM","T","IODI010493","Iodine","UG_P_100G","115","2","PDR_INFANT","MG80","T","MG3631","7248882","IODI01-15-0015"
"7031301","28/01/2015 09:01:41 AM","28/01/2015 09:01:41 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_SMP","MG60","T","MG4637","7248901","IODI01-15-0014"
"7032069","28/01/2015 10:19:45 AM","28/01/2015 10:19:45 AM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_SMP","56","T","NONE","","IODI01-15-0014"
"7032563","28/01/2015 11:03:06 AM","28/01/2015 11:03:06 AM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_SMP","MG60","T","MG4637","7249039","IODI01-15-0014"
"7034056","28/01/2015 02:51:11 PM","28/01/2015 02:51:11 PM","T","IODI010493","Iodine","UG_P_100G","40","1","PDR_INFANT","MG80","T","MG3740","7249429","IODI01-15-0014"
"7034971","28/01/2015 08:54:35 PM","28/01/2015 08:54:35 PM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","T10","T","1253200","DTS0503214","IODI01-15-0014"
"7038012","29/01/2015 12:00:00 AM","29/01/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","621","T","TM448312","2015018726","IODI01-15-0015"
"7039803","30/01/2015 09:19:44 AM","30/01/2015 09:19:44 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_SMP","MG60","T","MG4637","7251552","IODI01-15-0015"
"7040338","30/01/2015 10:16:07 AM","30/01/2015 10:16:07 AM","T","IODI010493","Iodine","UG_P_100G","80","1","QC","","F","SRM","SRM","IODI01-15-0014"
"7040339","30/01/2015 10:16:53 AM","30/01/2015 10:16:53 AM","T","IODI010493","Iodine","UG_P_100G","136","1","QC","","F","SRM","SRM","IODI01-15-0014"
"7040832","30/01/2015 11:19:04 AM","30/01/2015 11:19:04 AM","T","IODI010493","Iodine","UG_P_100G","105","1","MISC_DAIRY","MG80","T","MG8888","7251707","IODI01-15-0015"
"7040856","30/01/2015 11:20:16 AM","30/01/2015 11:20:16 AM","T","IODI010493","Iodine","UG_P_100G","120","1","MISC_DAIRY","MG80","T","MG8888","7251708","IODI01-15-0015"
"7041915","30/01/2015 01:47:29 PM","30/01/2015 01:47:29 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_MISC","BONDEP","F","EAP00528","000800355235-0010","IODI01-15-0015"
"7042638","30/01/2015 04:15:52 PM","30/01/2015 04:15:52 PM","T","IODI010493","Iodine","UG_P_100G","23","1","LIQ_MILK","621","T","TM9004","2015017905","IODI01-15-0015"
"7042639","30/01/2015 04:15:56 PM","30/01/2015 04:15:56 PM","T","IODI010493","Iodine","UG_P_100G","22","1","LIQ_MILK","621","T","TM9003","2015017906","IODI01-15-0015"
"7042657","30/01/2015 04:16:40 PM","30/01/2015 04:16:40 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","T10","T","1253200","DTS0503274","IODI01-15-0015"
"7044008","31/01/2015 10:47:46 AM","31/01/2015 10:47:46 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3669","7252999","IODI01-15-0016"
"7044565","31/01/2015 12:48:02 PM","31/01/2015 12:48:02 PM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_SMP","MG60","T","MG4637","7253283","IODI01-15-0016"
"7045159","31/01/2015 04:45:51 PM","31/01/2015 04:45:51 PM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","T10","T","INFPOWD","DTS0503347","IODI01-15-0015"
"7045936","01/02/2015 11:01:49 AM","01/02/2015 11:01:49 AM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_SMP","MG60","T","MG4637","7254056","IODI01-15-0016"
"7046495","01/02/2015 04:18:10 PM","01/02/2015 04:18:10 PM","T","IODI010493","Iodine","UG_P_100G","2305","1","PDR_SMP","MG60","T","MG4637","7254301","IODI01-15-0016"
"7046495","01/02/2015 04:18:10 PM","01/02/2015 04:18:10 PM","T","IODI010493","Iodine","UG_P_100G","160","2","PDR_SMP","MG60","T","MG4637","7254301","IODI01-15-0018"
"7046495","01/02/2015 04:18:10 PM","01/02/2015 04:18:10 PM","T","IODI010493","Iodine","UG_P_100G","160","3","PDR_SMP","MG60","T","MG4637","7254301","IODI01-15-0018"
"7046520","01/02/2015 05:15:22 PM","01/02/2015 05:15:22 PM","T","IODI010493","Iodine","UG_P_100G","69","1","LIQ_MILK","621","T","TM9003","2015019251","IODI01-15-0015"
"7046520","01/02/2015 05:15:22 PM","01/02/2015 05:15:22 PM","T","IODI010493","Iodine","UG_P_100G","30","2","LIQ_MILK","621","T","TM9003","2015019251","IODI01-15-0016"
"7046520","01/02/2015 05:15:22 PM","01/02/2015 05:15:22 PM","T","IODI010493","Iodine","UG_P_100G","30","3","LIQ_MILK","621","T","TM9003","2015019251","IODI01-15-0016"
"7046521","01/02/2015 05:16:01 PM","01/02/2015 05:16:01 PM","T","IODI010493","Iodine","UG_P_100G","30","1","LIQ_MILK","621","T","TM9004","2015019253","IODI01-15-0015"
"7048685","02/02/2015 01:49:39 PM","02/02/2015 01:49:39 PM","T","IODI010493","Iodine","UG_P_100G","240","1","WATER","MG80","T","MG9999","7255158","IODI01-15-0016"
"7048685","02/02/2015 01:49:39 PM","02/02/2015 01:49:39 PM","T","IODI010493","Iodine","UG_P_100G","235","2","WATER","MG80","T","MG9999","7255158","IODI01-15-0017"
"7048685","02/02/2015 01:49:39 PM","02/02/2015 01:49:39 PM","T","IODI010493","Iodine","UG_P_100G","235","3","WATER","MG80","T","MG9999","7255158","IODI01-15-0017"
"7048690","02/02/2015 01:50:45 PM","02/02/2015 01:50:45 PM","T","IODI010493","Iodine","UG_P_100G","160","1","WATER","MG80","T","MG9999","7255159","IODI01-15-0016"
"7048694","02/02/2015 01:51:49 PM","02/02/2015 01:51:49 PM","T","IODI010493","Iodine","UG_P_100G","140","1","WATER","MG80","T","MG9999","7255160","IODI01-15-0016"
"7048703","02/02/2015 01:52:54 PM","02/02/2015 01:52:54 PM","T","IODI010493","Iodine","UG_P_100G","170","1","WATER","MG80","T","MG9999","7255161","IODI01-15-0016"
"7048719","02/02/2015 01:53:58 PM","02/02/2015 01:53:58 PM","T","IODI010493","Iodine","UG_P_100G","145","1","WATER","MG80","T","MG9999","7255162","IODI01-15-0016"
"7048959","02/02/2015 03:16:28 PM","02/02/2015 03:16:28 PM","T","IODI010493","Iodine","UG_P_100G","25","1","WATER","MG80","T","MG9999","7255172","IODI01-15-0016"
"7048964","02/02/2015 03:17:04 PM","02/02/2015 03:17:04 PM","T","IODI010493","Iodine","UG_P_100G","25","1","WATER","MG80","T","MG9999","7255173","IODI01-15-0016"
"7048968","02/02/2015 03:17:37 PM","02/02/2015 03:17:37 PM","T","IODI010493","Iodine","UG_P_100G","25","1","WATER","MG80","T","MG9999","7255174","IODI01-15-0016"
"7049380","02/02/2015 12:00:00 AM","02/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","23","1","WHEY","621","T","TM9005","2015019254","IODI01-15-0015"
"7049528","02/02/2015 06:45:17 PM","02/02/2015 06:45:17 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_SMP","MG60","T","MG4637","7255301","IODI01-15-0019"
"7049613","03/02/2015 12:00:00 AM","03/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM448266","2015021772","IODI01-15-0016"
"7051432","03/02/2015 11:01:04 AM","03/02/2015 11:01:04 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_SMP","MG60","T","MG4637","7255944","IODI01-15-0019"
"7052442","03/02/2015 01:18:26 PM","03/02/2015 01:18:26 PM","T","IODI010493","Iodine","UG_P_100G","118","1","QC","","T","SRM","SRM","IODI01-15-0015"
"7052445","03/02/2015 01:18:45 PM","03/02/2015 01:18:45 PM","T","IODI010493","Iodine","UG_P_100G","185","1","MISC_DAIRY","MG70","T","MG8888","7256116","IODI01-15-0017"
"7052471","03/02/2015 01:20:58 PM","03/02/2015 01:20:58 PM","T","IODI010493","Iodine","UG_P_100G","197","1","QC","","T","SRM","SRM","IODI01-15-0015"
"7053687","03/02/2015 05:53:37 PM","03/02/2015 05:53:37 PM","T","IODI010493","Iodine","UG_P_100G","5","1","FATS_OILS","MG10","T","MG9113","7256387","IODI01-15-0017"
"7053960","04/02/2015 03:45:07 AM","04/02/2015 03:45:07 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM446270","2015022206","IODI01-15-0016"
"7054289","04/02/2015 08:04:00 AM","04/02/2015 08:04:00 AM","T","IODI010493","Iodine","UG_P_100ML","2","1","SOY_PROD","V17","T","SOYMILK","","IODI01-15-0017"
"7057977","04/02/2015 07:35:56 PM","04/02/2015 07:35:56 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_SMP","MG60","T","MG4637","7257512","IODI01-15-0019"
"7058739","05/02/2015 12:00:00 AM","05/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM446270","2015023203","IODI01-15-0017"
"7060320","05/02/2015 12:11:12 PM","05/02/2015 12:11:12 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_SMP","MG60","T","MG4637","7258538","IODI01-15-0019"
"7062034","05/02/2015 05:16:40 PM","05/02/2015 05:16:40 PM","T","IODI010493","Iodine","UG_P_100G","101","1","QC","","T","SRM","SRM","IODI01-15-0016"
"7062045","05/02/2015 05:21:21 PM","05/02/2015 05:21:21 PM","T","IODI010493","Iodine","UG_P_100G","795","1","QC","","F","SRM","SRM","IODI01-15-0016"
"7062356","06/02/2015 12:00:00 AM","06/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM446270","2015023426","IODI01-15-0017"
"7064714","06/02/2015 01:03:03 PM","06/02/2015 01:03:03 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7259506","IODI01-15-0019"
"7064723","06/02/2015 01:05:09 PM","06/02/2015 01:05:09 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","MG80","T","MG3669","7259507","IODI01-15-0019"
"7064729","06/02/2015 01:07:20 PM","06/02/2015 01:07:20 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","MG80","T","MG3669","7259508","IODI01-15-0019"
"7065619","06/02/2015 12:00:00 AM","06/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","26","1","LIQ_MILK","621","T","TM9004","2015022296","IODI01-15-0017"
"7065620","06/02/2015 12:00:00 AM","06/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","23","1","LIQ_MILK","621","T","TM9003","2015022297","IODI01-15-0017"
"7065824","06/02/2015 04:09:01 PM","06/02/2015 04:09:01 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","T10","T","1253200","DTS0503587","IODI01-15-0017"
"7066991","07/02/2015 09:15:08 AM","07/02/2015 09:15:08 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM252","2015023012","IODI01-15-0017"
"7068498","07/02/2015 08:31:13 PM","07/02/2015 08:31:13 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","T10","T","1253200","DTS0503626","IODI01-15-0017"
"7074765","10/02/2015 11:18:55 AM","10/02/2015 11:18:55 AM","T","IODI010493","Iodine","UG_P_100G","155","1","PDR_INFANT","T10","T","1253200","DTS0505243","IODI01-15-0019"
"7074800","10/02/2015 11:21:17 AM","10/02/2015 11:21:17 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","MG80","T","MG3669","7263068","IODI01-15-0019"
"7074850","10/02/2015 11:23:30 AM","10/02/2015 11:23:30 AM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7263069","IODI01-15-0019"
"7074865","10/02/2015 11:25:40 AM","10/02/2015 11:25:40 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","MG80","T","MG3669","7263070","IODI01-15-0019"
"7075151","10/02/2015 11:53:21 AM","10/02/2015 11:53:21 AM","T","IODI010493","Iodine","UG_P_100G","137","1","QC","","T","SRM","SRM","IODI01-15-0017"
"7075153","10/02/2015 11:54:45 AM","10/02/2015 11:54:45 AM","T","IODI010493","Iodine","UG_P_100G","177","1","QC","","T","SRM","SRM","IODI01-15-0017"
"7078452","11/02/2015 09:50:32 AM","11/02/2015 09:50:32 AM","T","IODI010493","Iodine","UG_P_100G","190","1","PDR_INFANT","MG80","T","MG3669","7263814","IODI01-15-0021"
"7078463","11/02/2015 09:52:37 AM","11/02/2015 09:52:37 AM","T","IODI010493","Iodine","UG_P_100G","155","1","PDR_INFANT","MG80","T","MG3669","7263815","IODI01-15-0021"
"7078476","11/02/2015 09:54:39 AM","11/02/2015 09:54:39 AM","T","IODI010493","Iodine","UG_P_100G","185","1","PDR_INFANT","MG80","T","MG3669","7263816","IODI01-15-0021"
"7080244","11/02/2015 01:48:22 PM","11/02/2015 01:48:22 PM","T","IODI010493","Iodine","UG_P_100G","320","1","FATS_OILS","C25","T","7007","","IODI01-15-0020"
"7080803","11/02/2015 03:36:08 PM","11/02/2015 03:36:08 PM","T","IODI010493","Iodine","UG_P_100G","149","1","QC","","F","SRM","SRM","IODI01-15-0018"
"7080805","11/02/2015 03:37:07 PM","11/02/2015 03:37:07 PM","T","IODI010493","Iodine","UG_P_100G","204","1","QC","","T","SRM","SRM","IODI01-15-0018"
"7081080","11/02/2015 03:59:51 PM","11/02/2015 03:59:51 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","MG80","T","MG3669","7264590","IODI01-15-0021"
"7081101","11/02/2015 04:02:13 PM","11/02/2015 04:02:13 PM","T","IODI010493","Iodine","UG_P_100G","180","1","PDR_INFANT","MG80","T","MG3669","7264591","IODI01-15-0021"
"7081128","11/02/2015 04:04:41 PM","11/02/2015 04:04:41 PM","T","IODI010493","Iodine","UG_P_100G","170","1","PDR_INFANT","MG80","T","MG3669","7264592","IODI01-15-0021"
"7083299","12/02/2015 09:48:04 AM","12/02/2015 09:48:04 AM","T","IODI010493","Iodine","MG_P_KG","4.65","1","PET_FOOD","U5B","T","DRYPETFD","","IODI01-15-0024"
"7083433","12/02/2015 10:05:26 AM","12/02/2015 10:05:26 AM","T","IODI010493","Iodine","MG_P_KG","3.85","1","PET_FOOD","U5B","T","DRYPETFD","","IODI01-15-0024"
"7083509","12/02/2015 10:14:50 AM","12/02/2015 10:14:50 AM","T","IODI010493","Iodine","MG_P_KG","5.2","1","PET_FOOD","U5B","T","DRYPETFD","","IODI01-15-0024"
"7083607","12/02/2015 10:28:03 AM","12/02/2015 10:28:03 AM","T","IODI010493","Iodine","MG_P_KG","7.15","1","PET_FOOD","U5B","T","DRYPETFD","","IODI01-15-0024"
"7083630","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","6","1","LIQ_MILK","T10","T","NONE","","IODI01-15-0020"
"7083631","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","66","1","LIQ_MILK","T10","T","NONE","","IODI01-15-0020"
"7083631","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","96","2","LIQ_MILK","T10","T","NONE","","IODI01-15-0021"
"7083631","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","92","3","LIQ_MILK","T10","T","NONE","","IODI01-15-0021"
"7083632","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","84","2","LIQ_MILK","T10","T","NONE","","IODI01-15-0021"
"7083632","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","84","3","LIQ_MILK","T10","T","NONE","","IODI01-15-0021"
"7083632","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","64","1","LIQ_MILK","T10","T","NONE","","IODI01-15-0020"
"7083633","12/02/2015 10:36:00 AM","12/02/2015 10:36:00 AM","T","IODI010493","Iodine","UG_P_100ML","23","1","LIQ_MILK","T10","T","NONE","","IODI01-15-0020"
"7083634","12/02/2015 10:36:01 AM","12/02/2015 10:36:01 AM","T","IODI010493","Iodine","UG_P_100ML","69","1","LIQ_MILK","T10","T","NONE","","IODI01-15-0020"
"7083634","12/02/2015 10:36:01 AM","12/02/2015 10:36:01 AM","T","IODI010493","Iodine","UG_P_100ML","97","2","LIQ_MILK","T10","T","NONE","","IODI01-15-0021"
"7083634","12/02/2015 10:36:01 AM","12/02/2015 10:36:01 AM","T","IODI010493","Iodine","UG_P_100ML","95","3","LIQ_MILK","T10","T","NONE","","IODI01-15-0021"
"7083635","12/02/2015 10:36:01 AM","12/02/2015 10:36:01 AM","T","IODI010493","Iodine","UG_P_100ML","13","1","LIQ_MILK","T10","T","NONE","","IODI01-15-0020"
"7083638","12/02/2015 10:37:25 AM","12/02/2015 10:37:25 AM","T","IODI010493","Iodine","UG_P_100G","111","1","QC","","T","SRM","SRM","IODI01-15-0019"
"7083650","12/02/2015 10:38:43 AM","12/02/2015 10:38:43 AM","T","IODI010493","Iodine","UG_P_100G","202","1","QC","","T","SRM","SRM","IODI01-15-0019"
"7084217","12/02/2015 11:33:36 AM","12/02/2015 11:33:36 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3669","7265631","IODI01-15-0022"
"7084232","12/02/2015 11:35:52 AM","12/02/2015 11:35:52 AM","T","IODI010493","Iodine","UG_P_100G","170","1","PDR_INFANT","MG80","T","MG3669","7265632","IODI01-15-0022"
"7084248","12/02/2015 11:38:01 AM","12/02/2015 11:38:01 AM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","MG80","T","MG3669","7265633","IODI01-15-0022"
"7085503","12/02/2015 02:10:21 PM","12/02/2015 02:10:21 PM","T","IODI010493","Iodine","UG_P_100G","210","1","PDR_WPC","MG40","T","MG2412","7265685","IODI01-15-0020"
"7085612","12/02/2015 02:18:05 PM","12/02/2015 02:18:05 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_SMP","MG60","T","MG4637","7265721","IODI01-15-0021"
"7085947","12/02/2015 03:10:01 PM","12/02/2015 03:10:01 PM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM448277","2015027259","IODI01-15-0020"
"7086950","13/02/2015 12:00:00 AM","13/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM448277","2015027773","IODI01-15-0020"
"7089500","13/02/2015 12:42:21 PM","13/02/2015 12:42:21 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","T","MG3669","7266671","IODI01-15-0022"
"7089513","13/02/2015 12:45:10 PM","13/02/2015 12:45:10 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7266672","IODI01-15-0022"
"7089528","13/02/2015 12:47:22 PM","13/02/2015 12:47:22 PM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","MG80","T","MG3669","7266673","IODI01-15-0022"
"7090160","13/02/2015 12:00:00 AM","13/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","25","1","LIQ_MILK","621","T","TM9004","2015026798","IODI01-15-0021"
"7090161","13/02/2015 12:00:00 AM","13/02/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","31","1","LIQ_MILK","621","T","TM9003","2015026799","IODI01-15-0021"
